CVE Estado,Estado,CVE Municipio,Municipio,Categoría,  PM10,  PM2.5,  SO2,  CO,  NOX,  COV,  NH3
11,Guanajuato,015,Guanajuato,Metalúrgica (incluye la siderúrgica) ,0.032175,0.023182,0,0,0,0,0
11,Guanajuato,017,Irapuato,"Accesorios, aparatos eléctricos y equipos de generación eléctrica",0.12064,0.03074,0.33987,0.60551,2.42026,1.522139,0.0961
11,Guanajuato,017,Irapuato,Alimentos y bebidas,15.13319755,3.95229498,13.794054,47.25005835,40.13530255,2.554016711,1.2901
11,Guanajuato,017,Irapuato,Automotriz ,4.8264011,4.69614706,0.1095,40.7621,62.999,371.6089215,0.5792
11,Guanajuato,017,Irapuato,Cemento y cal ,4.816911164,3.246179263,0,0,0,0,0
11,Guanajuato,017,Irapuato,Derivados del petróleo y carbón,0.1264,0.08,8.4237,0.1623,0.8819,0.0051,0.0157
11,Guanajuato,017,Irapuato,Impresión,2.070841144,1.510597292,0.014,0.855714,1.9242,1.15803,0.0619
11,Guanajuato,017,Irapuato,Industria textil,0.0028,0,0,0.0302,0.053,0,0
11,Guanajuato,017,Irapuato,Metálico,18.26415,12.958175,0.0036,82.1349,44.2086,0.4232,0.0195
11,Guanajuato,017,Irapuato,Metalúrgica (incluye la siderúrgica) ,0.2644,0.2644,0.0209,2.9224,3.4789,0.1913,0.1118
11,Guanajuato,017,Irapuato,Mezclas químicas,0.0043,0,0,0.0455,0.0799,0,0
11,Guanajuato,017,Irapuato,Petróleo y petroquímica,0.006,0.0015,0.0339,0.0298,0.1193,53.55689706,0.0048
11,Guanajuato,017,Irapuato,Plástico y hule,12.86918529,8.915486084,0.0121,4.601207,8.1663,11.87441,0.0542
11,Guanajuato,017,Irapuato,Química ,0.6544,0.6428,0.1391,7.1381,8.717,0.4654,0.2822
11,Guanajuato,017,Irapuato,Tratamiento de residuos peligrosos ,0,0,0,0,0,0,0
11,Guanajuato,018,Jaral del Progreso,"Accesorios, aparatos eléctricos y equipos de generación eléctrica",0.00139544,0.00063492,0,0.0052,0.0091,0,0
11,Guanajuato,018,Jaral del Progreso,Alimentos y bebidas,3.94502,2.56722,51.381,2.0227,8.809,0.0452,0.1296
11,Guanajuato,019,Jerécuaro,"Accesorios, aparatos eléctricos y equipos de generación eléctrica",0.00234648,0.00102564,0,0.0092,0.0161,0,0
11,Guanajuato,020,León,Alimentos y bebidas,0.05422,0.0124,0.78678,0.155828,0.438908,0.0098,0.0392
11,Guanajuato,020,León,Automotriz ,0.51830754,0.51719181,0.0399,5.5773,6.6396,0.365,0.2132
11,Guanajuato,020,León,Celulosa y papel ,3.574702,3.076247322,0.0724,10.049,12.8613,16.3928,0.3714
11,Guanajuato,020,León,"Cuero, piel y materiales sucedáneos",36.03979015,25.1817691,0.109485,5.06950622,10.29437,199.1301642,0.0562
11,Guanajuato,020,León,Derivados del petróleo y carbón,0.7133,0.4524,0.118,0.5675,4.9178,0.29058,0.0804
11,Guanajuato,020,León,Industria textil,0.78477976,0.57732868,0.006,0.9836,0.9971,66.462662,0.0321
11,Guanajuato,020,León,Manejo de desechos y remediación,0.0025,0.0005,0.00528,0.01102,0.02624,0.0003,0.0016
11,Guanajuato,020,León,Metálico,0.0032,0.0032,0.0003,0.0347,0.0412,0.0021,0.0014
11,Guanajuato,020,León,Metalúrgica (incluye la siderúrgica) ,0.459416626,0.388725226,0.014051434,1.967200704,2.3419056,0.128804808,0.075189807
11,Guanajuato,020,León,Petróleo y petroquímica,0,0,0,0,0,43.21184654,0
11,Guanajuato,020,León,Pinturas y tintas ,4.400699,2.431278,0,0,0,15.327874,0
11,Guanajuato,020,León,Plástico y hule,0.5526222,0.1253671,0.0026,0.3722,0.49,44.133,0.0136
11,Guanajuato,020,León,Química ,0.0109,0.0027,0.0618,0.0544,274.7176,0.803917277,0.0088
11,Guanajuato,020,León,Tratamiento de residuos peligrosos ,0.0021,0.0005,0.012,0.0106,0.0422,0.1621,0.0017
11,Guanajuato,022,Ocampo,"Accesorios, aparatos eléctricos y equipos de generación eléctrica",0.0004,0,0,0.0041,0.0076,0.00804,0
11,Guanajuato,023,Pénjamo,Alimentos y bebidas,0.06244,0.03934,96.358,15.72,25.9407,0.0112,0.0323
11,Guanajuato,023,Pénjamo,Industria textil,0.0057951,0.00148555,0,0.0388,0.0682,34.6,0
11,Guanajuato,025,Purísima del Rincón,"Cuero, piel y materiales sucedáneos",0.182188,0.015084,0.9089,2.3676,3.3249,4.2481,0.0326
11,Guanajuato,025,Purísima del Rincón,Impresión,0.0007,0,0,0.0072,0.0127,60.5037583,0
11,Guanajuato,025,Purísima del Rincón,Industria textil,0.0009,0,0,0.0098,0.0172,23.7698,0
11,Guanajuato,027,Salamanca,"Accesorios, aparatos eléctricos y equipos de generación eléctrica",0.001,0,0.0001,0.0111,0.0198,0,0
11,Guanajuato,027,Salamanca,Alimentos y bebidas,1.99287,1.08582,36.37793,1.15773,6.66312,0.0234,0.0707
11,Guanajuato,027,Salamanca,Automotriz ,1.9508948,1.4214714,0.0102,1.5249,2.4493,243.184419,0.054
11,Guanajuato,027,Salamanca,Derivados del petróleo y carbón,0.0023,0.0006,0.0073,0.0114,0.0459,0.0005,0.0018
11,Guanajuato,027,Salamanca,Generación de energía eléctrica ,59.3249,44.568,762.6041,139.5853,357.7203,12.6614,8.2033
11,Guanajuato,027,Salamanca,Petróleo y petroquímica,1295.6118,762.083756,15777.9379,1134.4266,2803.6985,5349.5659,55.8723
11,Guanajuato,027,Salamanca,Plástico y hule,0,0,0,0,0,39.74,0
11,Guanajuato,027,Salamanca,Química ,12.8853,12.8853,1.0175,142.4168,383.4962,26.07804536,5.4433
11,Guanajuato,027,Salamanca,Tratamiento de residuos peligrosos ,0.0053,0.0013,0.0299,0.0264,0.1054,0.07945,0.0042
11,Guanajuato,028,Salvatierra,Industria textil,0.7221,0.4703,33.5952,1.803,0.903,0.0234,0.0669
11,Guanajuato,030,San Felipe,"Accesorios, aparatos eléctricos y equipos de generación eléctrica",0.0002,0,0,0.0023,0.0041,0.00857,0
11,Guanajuato,030,San Felipe,Minerales no metálicos,0.0005,0,0,0.0053,0.0094,0,0
11,Guanajuato,030,San Felipe,Plástico y hule,0.0015,0,0,0.0161,0.0289,0,0
11,Guanajuato,031,San Francisco del Rincón,Alimentos y bebidas,0.0975,0,0,112.1045,84.3236,0,0
11,Guanajuato,031,San Francisco del Rincón,"Cuero, piel y materiales sucedáneos",0.4540106,0.3182333,0,0.0439,0.0944,105.768923,0
11,Guanajuato,031,San Francisco del Rincón,Industria textil,0.0179,0.0022,0.0508,0.1394,0.2556,38.3368,0.0072
11,Guanajuato,031,San Francisco del Rincón,Pinturas y tintas ,0.962025,0.531495,0,0,0,8.2594,0
11,Guanajuato,031,San Francisco del Rincón,Plástico y hule,0.0012,0,0,0.0132,0.0231,0,0
11,Guanajuato,032,San José Iturbide,Alimentos y bebidas,0.321797,0.285142,0.0228,1.5752,4.1424,0.2905,0.1186
11,Guanajuato,032,San José Iturbide,Automotriz ,3.319147779,2.458141762,0.0337,4.1016,4.9367,5.2338854,0.1561
11,Guanajuato,032,San José Iturbide,Celulosa y papel ,0.2801,0.2801,0.0221,3.0961,1.8429,0.2027,0.1183
11,Guanajuato,032,San José Iturbide,Derivados del petróleo y carbón,0.0436,0.0109,0.038,0.2181,0.8723,0.0087,0.0349
11,Guanajuato,032,San José Iturbide,Industria textil,8.94922,6.50286,0.0505,6.4036,7.701,0.4117,0.2409
11,Guanajuato,032,San José Iturbide,Metálico,0.70744556,0.49891558,0.0024,0.2269,0.4033,2.1461,0.0003
11,Guanajuato,032,San José Iturbide,Metalúrgica (incluye la siderúrgica) ,0.0436,0.0436,0.0033,0.4852,0.5775,0.0317,0.0186
11,Guanajuato,032,San José Iturbide,Mezclas químicas,0.43655,0.42977,0.0333,0.003289,0.02358,0.305,0.1781
11,Guanajuato,032,San José Iturbide,Minerales no metálicos,40.59617,26.81338,0.4466,62.5375,74.4503,4.0949,2.3902
11,Guanajuato,032,San José Iturbide,Papel y cartón,0.2385,0.2188,0.0191,0.3896,0.8423,0.1584,0.0927
11,Guanajuato,032,San José Iturbide,Plástico y hule,0.0056,0,0.0004,0.0585,0.1035,0,0.0001
11,Guanajuato,032,San José Iturbide,Química ,10.4674,10.4116,0.5689,17.7439,65.8161,0.4828,0.0919
11,Guanajuato,033,San Luis de la Paz,Alimentos y bebidas,0.1047,0.0259,3.938309,0.03405,2.613677,0.0207,0.083
11,Guanajuato,033,San Luis de la Paz,Generación de energía eléctrica ,1312.8907,1312.8907,17.9031,939.606098,1521.830405,52.6742,0
11,Guanajuato,037,Silao de la Victoria,"Accesorios, aparatos eléctricos y equipos de generación eléctrica",1.2138583,0.84866315,0.00144,0.993591,0.577804,3.72294,0.005
11,Guanajuato,037,Silao de la Victoria,Alimentos y bebidas,0.326499,0.326399,0.0879,23.19358,102.8236,0.8036,0.469
11,Guanajuato,037,Silao de la Victoria,Automotriz ,306.9481107,234.582828,0.5884,36.9607,47.905,2932.866961,1.3695
11,Guanajuato,037,Silao de la Victoria,Celulosa y papel ,1.0807,1.0807,0.0854,11.9444,14.2196,85.76155,0.4566
11,Guanajuato,037,Silao de la Victoria,Derivados del petróleo y carbón,0.0522,0.0131,1.769,2.344,4.9014,0.0104,0.0417
11,Guanajuato,037,Silao de la Victoria,Industria textil,1.2032,1.192,0.002,13.21587,22.3398,0.0128,0.0075
11,Guanajuato,037,Silao de la Victoria,Metálico,3.462247072,2.411640896,0.0049,1.22128,2.14687,4.379211,0.0188
11,Guanajuato,037,Silao de la Victoria,Metalúrgica (incluye la siderúrgica) ,0,0,0,0,0,0,0
11,Guanajuato,037,Silao de la Victoria,Mezclas químicas,0.922442,0.9202436,0.0729,10.1477,12.083,2.771758,0.3878
11,Guanajuato,037,Silao de la Victoria,Plástico y hule,0.055398,0.041739,0.0014,0.1243,0.153,0.007815,0.0039
11,Guanajuato,037,Silao de la Victoria,Química ,0.0012,0.0012,0,0.0132,0.0231,0,0
11,Guanajuato,041,Uriangato,Industria textil,0.6628,0,0.0003005,7.0406,12.3614,0,0
11,Guanajuato,044,Villagrán,Alimentos y bebidas,14.9718089,4.4388454,13.7499,2.9155,4.8946,0.1638,0.0955
11,Guanajuato,044,Villagrán,Metalúrgica (incluye la siderúrgica) ,10.58493308,10.58493308,0.835405244,116.9905341,123.0629362,16.53032473,4.470417538
11,Guanajuato,044,Villagrán,Química ,53.87613681,29.81580232,0.009,1.2486,1.4864,6.592338447,0.0477
12,Guerrero,001,Acapulco de Juárez,Alimentos y bebidas,0.3517,0.1912,1.215982553,1.8408,8.822,0.1208,0.1714
12,Guerrero,001,Acapulco de Juárez,Cemento y cal ,185.199797,116.2150698,88.850345,10.817,476.6028,0.1213,0.0592
12,Guerrero,001,Acapulco de Juárez,Generación de energía eléctrica ,0,0,0,0,0,0,0
12,Guerrero,001,Acapulco de Juárez,Manejo de desechos y remediación,0.003306532,0.003276041,0.010637818,0.0084696,0.04065408,0.000338784,0.00135316
12,Guerrero,001,Acapulco de Juárez,Petróleo y petroquímica,0,0,0,0,0,28.35579421,0
12,Guerrero,001,Acapulco de Juárez,Tratamiento de residuos peligrosos ,0,0,0,0,0,0,0
12,Guerrero,007,Arcelia,Metalúrgica (incluye la siderúrgica) ,0,0,0,0,0,0,0
12,Guerrero,017,Cocula,Metalúrgica (incluye la siderúrgica) ,155.99506,97.95311,0.3145,0.0222,0.00088,0,0
12,Guerrero,035,Iguala de la Independencia,Petróleo y petroquímica,0,0,0,0,0,13.25814936,0
12,Guerrero,055,Taxco de Alarcón,Metalúrgica (incluye la siderúrgica) ,0,0,0,0,0,0,0
12,Guerrero,068,La Unión de Isidoro Montes de Oca,Generación de energía eléctrica ,5576.6257,3165.029788,62420.2536,3734.3877,24642.7583,0.4374,2.9174
12,Guerrero,075,Eduardo Neri,Metalúrgica (incluye la siderúrgica) ,0.049746648,0.049746648,2.58145E-05,0.528390072,0.92770776,0,0
13,Hidalgo,001,Acatlán,Alimentos y bebidas,0.0123,0.0123,0,0.1304,0.229,0,0
13,Hidalgo,001,Acatlán,Asbesto ,5.24228E-05,3.71709E-05,0,0.0003,0.0005,0,0
13,Hidalgo,001,Acatlán,Extracción/Beneficio minerales no metálicos,0.001472,0.000245,0.0011,0.0037,0.0174,0.0011,0
13,Hidalgo,003,Actopan,Alimentos y bebidas,0,0,0,0,0,0,0
13,Hidalgo,003,Actopan,Industria textil,0,0,0,0,0,0,0
13,Hidalgo,003,Actopan,Química ,0.0243,0.0243,0,0.2573,0.4517,0,0
13,Hidalgo,005,Ajacuba,Industria textil,0.0849,0.0212,0.4824,0.4245,1.6984,0.0169,0.068
13,Hidalgo,006,Alfajayucan,Metálico,0,0,0,0,0,0.297637,0
13,Hidalgo,010,Atitalaquia,Alimentos y bebidas,2.065454,1.962344,0.1518,21.2325,25.2768,1.3901,0.8115
13,Hidalgo,010,Atitalaquia,Automotriz ,0.8181,0.8181,0.0513,29.6295,203.8359,8.3455,0.0455
13,Hidalgo,010,Atitalaquia,Metálico,0.020284,0.020284,0,0.0671,0.1177,1.81152,0
13,Hidalgo,010,Atitalaquia,Minerales no metálicos,14.2497155,8.886347,0.0516,7.231,8.6082,2.7212,0.2764
13,Hidalgo,010,Atitalaquia,Petróleo y petroquímica,1906.9022,1100.66772,29929.3128,1090.8492,3102.6983,2589.0538,61.0077
13,Hidalgo,010,Atitalaquia,Plástico y hule,0,0,0,0,0,0.533493,0
13,Hidalgo,010,Atitalaquia,Química ,16.80100061,14.99394657,0.3737,45.3533601,109.19354,2.1761,0.9933
13,Hidalgo,013,Atotonilco de Tula,Cemento y cal ,139.46767,130.7073569,316.1589599,1597.839852,1961.634962,28.0176,1.7513
13,Hidalgo,013,Atotonilco de Tula,Extracción/Beneficio minerales no metálicos,0,0,0,0,0,0,0
13,Hidalgo,013,Atotonilco de Tula,Metálico,0,0,0,0,0,0,0
13,Hidalgo,013,Atotonilco de Tula,Minerales no metálicos,0,0,0,0,0,4.221,0
13,Hidalgo,013,Atotonilco de Tula,Tratamiento de residuos peligrosos ,0,0,0,0,0,0,0
13,Hidalgo,016,Cuautepec de Hinojosa,Industria textil,1.112948,0.735414,22.822,1.3803,2.4727,0.0471,0.0384
13,Hidalgo,021,Emiliano Zapata,Celulosa y papel ,9.0103934,7.24980229,0.0187,2.6114,3.1089,0.171,0.0998
13,Hidalgo,021,Emiliano Zapata,Generación de energía eléctrica ,0,0,0,0,0,0,0
13,Hidalgo,021,Emiliano Zapata,Mezclas químicas,0,0,0,0,0,0,0
13,Hidalgo,022,Epazoyucan,Mezclas químicas,0,0,0,0,0,0.003242,0
13,Hidalgo,028,Huejutla de Reyes,Minerales no metálicos,0.00455184,0.00315019,0,0,0,0,0
13,Hidalgo,029,Huichapan,Cemento y cal ,54.5486958,33.8201914,1631.494015,93.5779,3390.3169,9.8846,0.01
13,Hidalgo,029,Huichapan,Extracción/Beneficio minerales no metálicos,6.567873637,1.00160073,0,0,0,0,0
13,Hidalgo,029,Huichapan,Minerales no metálicos,0.2942324,0.2086282,0,0,0,0,0
13,Hidalgo,034,Lolotla,Metalúrgica (incluye la siderúrgica) ,6.498043192,6.498043192,0.51300341,71.82047738,85.50056831,4.702531257,2.745102621
13,Hidalgo,035,Metepec,Industria textil,0.0006,0.0006,0,0.0067,0.0118,0,0
13,Hidalgo,035,Metepec,Metalúrgica (incluye la siderúrgica) ,1.0353981,0.7753218,3.51,0.09,2.1,0.0106,0
13,Hidalgo,036,San Agustín Metzquititlán,Industria textil,0.0059,0.0059,0,0.0629,0.1105,0,0
13,Hidalgo,042,Molango de Escamilla,Metalúrgica (incluye la siderúrgica) ,0,0,0,0,0,0,0
13,Hidalgo,044,Nopala de Villagrán,Extracción/Beneficio minerales no metálicos,0,0,0,0,0,0,0
13,Hidalgo,046,San Felipe Orizatlán,Alimentos y bebidas,1.0946,0.7129,19.6878,0.165,1.815,0.0092,0.0264
13,Hidalgo,048,Pachuca de Soto,"Accesorios, aparatos eléctricos y equipos de generación eléctrica",0.0618,0.0596,0,0,0,1.01051,0
13,Hidalgo,048,Pachuca de Soto,Alimentos y bebidas,0,0,0,0,0,0,0
13,Hidalgo,048,Pachuca de Soto,"Cuero, piel y materiales sucedáneos",0,0,0,0,0,2.779636,0
13,Hidalgo,048,Pachuca de Soto,Industria textil,0.0018,0.0018,0,0.0186,0.0328,0,0
13,Hidalgo,048,Pachuca de Soto,Metálico,0.144668,0.142286,0,0.0099,0.0174,10.12294,0
13,Hidalgo,048,Pachuca de Soto,Metalúrgica (incluye la siderúrgica) ,3.9081,2.7731,0,0.0547,0.0961,0,0
13,Hidalgo,048,Pachuca de Soto,Petróleo y petroquímica,0,0,0,0,0,44.53188462,0
13,Hidalgo,048,Pachuca de Soto,Plástico y hule,0.0075,0.0065,0,0.0373,0.0654,0,0
13,Hidalgo,048,Pachuca de Soto,Tratamiento de residuos peligrosos ,0,0,0,0,0,0,0
13,Hidalgo,050,Progreso de Obregón,Alimentos y bebidas,0,0,0,0,0,0,0
13,Hidalgo,050,Progreso de Obregón,Cemento y cal ,56.85866138,35.25237006,3784.9908,10.216,238.3712,1.192,0
13,Hidalgo,050,Progreso de Obregón,Extracción/Beneficio minerales no metálicos,139.5537755,21.28195077,0,0,0,0,0
13,Hidalgo,051,Mineral de la Reforma,Alimentos y bebidas,2.4008,1.5674,42.9928,0.4737,4.1624,0.0202,0.0576
13,Hidalgo,051,Mineral de la Reforma,Industria textil,0,0,0,0,0,0,0
13,Hidalgo,051,Mineral de la Reforma,Metálico,0.0364,0.0364,0,0.3863,0.6782,0.4766,0
13,Hidalgo,051,Mineral de la Reforma,Mezclas químicas,0.0002,0.0002,0,0.0017,0.003,0,0
13,Hidalgo,051,Mineral de la Reforma,Minerales no metálicos,4.95598128,2.70413697,0.0186,2.6049,5.0168,0.3774536,0.0997
13,Hidalgo,051,Mineral de la Reforma,Plástico y hule,0.0035,0.0009,0.0198,0.0174,0.0696,0.0007,0.0028
13,Hidalgo,052,San Agustín Tlaxiaca,Manejo de desechos y remediación,0.0106,0,0.0099,0.0324,0.1508,0.0097,0
13,Hidalgo,052,San Agustín Tlaxiaca,Mezclas químicas,0.0001,0,0.0007,0.0006,0.0024,0.9882,0.0001
13,Hidalgo,052,San Agustín Tlaxiaca,Química ,0.0002,0.0002,0.0001,0.002,0.0037,0,0
13,Hidalgo,056,Santiago Tulantepec de Lugo Guerrero,Industria textil,3.0558,1.9991,54.5038,0.7284,5.5021,0.0256,0.0731
13,Hidalgo,056,Santiago Tulantepec de Lugo Guerrero,Manejo de desechos y remediación,0.0005,0.0005,0,0.0051,0.009,0,0
13,Hidalgo,057,Singuilucan,Industria textil,0.044,0.044,0,0.4695,0.8245,0,0
13,Hidalgo,057,Singuilucan,Minerales no metálicos,4.699299,2.846144,0,0.0268,0.047,0,0
13,Hidalgo,059,Tecozautla,Extracción/Beneficio minerales no metálicos,1.229076423,0.187434155,0,0,0,0,0
13,Hidalgo,060,Tenango de Doria,Extracción/Beneficio minerales no metálicos,8.051706985,1.227885315,0,0,0,0,0
13,Hidalgo,061,Tepeapulco,Automotriz ,0,0,0,0,0,0.17514,0
13,Hidalgo,061,Tepeapulco,Celulosa y papel ,4.5655622,3.85313393,0.0801,11.2195,31.3879,353.7437937,0.4288
13,Hidalgo,061,Tepeapulco,Industria textil,0,0,0,0,0,0,0
13,Hidalgo,061,Tepeapulco,Metálico,7.263928,6.9940775,0.0436,0.1839,0.409,66.052044,0.0061
13,Hidalgo,061,Tepeapulco,Metalúrgica (incluye la siderúrgica) ,29.5144312,24.0660736,0.6177,86.4742,219.2183,235.01195,3.3051
13,Hidalgo,061,Tepeapulco,Química ,0,0,0,0,0,0,0
13,Hidalgo,063,Tepeji del Río de Ocampo,Extracción/Beneficio minerales no metálicos,0.084348382,0.012863128,0,0,0,0,0
13,Hidalgo,063,Tepeji del Río de Ocampo,Industria textil,0.7760104,0.7493572,0.0469,7.6481,9.4283,0.4294,0.2507
13,Hidalgo,063,Tepeji del Río de Ocampo,Manejo de desechos y remediación,0,0,0,0,0,0,0
13,Hidalgo,063,Tepeji del Río de Ocampo,Metálico,0.0433,0.0109,0.2461,0.2167,0.8666,0.0086,0.0347
13,Hidalgo,063,Tepeji del Río de Ocampo,Metalúrgica (incluye la siderúrgica) ,0.4162885,0.355153,0.0094,1.8885,2.5785,12.35339,0.0498
13,Hidalgo,063,Tepeji del Río de Ocampo,Mezclas químicas,0.0002,0,0.0011,0.0009,0.0037,0.02611712,0.0001
13,Hidalgo,063,Tepeji del Río de Ocampo,Papel y cartón,0.0187698,0.0133089,0,0,0,0,0
13,Hidalgo,063,Tepeji del Río de Ocampo,Petróleo y petroquímica,0.0013,0.0001625,0.0012,0.004,0.0186,0.0012,0
13,Hidalgo,063,Tepeji del Río de Ocampo,Pinturas y tintas ,0.110496,0.1064675,0,0,0,0.203112,0
13,Hidalgo,063,Tepeji del Río de Ocampo,Química ,0.0371,0.0361,0.0094,0.4012,0.5149,0.0237,0.0147
13,Hidalgo,066,Villa de Tezontepec,Industria de la madera,0.0003,0.0003,0,0.003,0.0052,0,0
13,Hidalgo,069,Tizayuca,"Accesorios, aparatos eléctricos y equipos de generación eléctrica",0.0001,0.0001,0,0.0014,0.0025,0.66192,0
13,Hidalgo,069,Tizayuca,Alimentos y bebidas,0.753328,0.522908,1.6376,6.3092,11.3764,31.9532,0.4039
13,Hidalgo,069,Tizayuca,Asbesto ,0,0,0,0,0,0,0
13,Hidalgo,069,Tizayuca,Automotriz ,0.628822,0.437671,7.2692,0.0976,0.7093,0.0022,0
13,Hidalgo,069,Tizayuca,Celulosa y papel ,22.51572,20.18703211,0.9361,121.0358,334.0216,25.2588,4.634
13,Hidalgo,069,Tizayuca,Extracción/Beneficio minerales no metálicos,0.9268,0.5611,0,0,0,0,0
13,Hidalgo,069,Tizayuca,Generación de energía eléctrica ,1.1591,1.1591,0.0698,46.3994,330.2509,13.4888,0
13,Hidalgo,069,Tizayuca,Industria textil,2.2236252,1.8951386,0.0952,12.1343,14.4666,2.55584,0.4646
13,Hidalgo,069,Tizayuca,Metálico,0.2519166,0.2445771,0,0.0255,0.03,41.7566815,0.001
13,Hidalgo,069,Tizayuca,Metalúrgica (incluye la siderúrgica) ,5.342642189,3.491552469,173.2181576,1.759981478,16.2460016,1.48585856,0.215076588
13,Hidalgo,069,Tizayuca,Mezclas químicas,0,0,0,0,0,0,0
13,Hidalgo,069,Tizayuca,Minerales no metálicos,0.5593,0.38963,0.0007,0.0918,0.1094,0.006,0.0035
13,Hidalgo,069,Tizayuca,Papel y cartón,0.1645,0.1204,0,0.1381,0.2425,0.391,0
13,Hidalgo,069,Tizayuca,Pinturas y tintas ,19.209761,10.67,0.0111,1.414,3.9569,56.77334,0.0541
13,Hidalgo,069,Tizayuca,Plástico y hule,0,0,0,0,0,8.655,0
13,Hidalgo,069,Tizayuca,Química ,4.675976,3.197064,25.3224,13.9127,6.8353,0.3466,0.2233
13,Hidalgo,069,Tizayuca,Tratamiento de residuos peligrosos ,0.0119,0.003,0.0674,0.0593,0.2372,0.0024,0.0095
13,Hidalgo,075,Tolcayuca,Celulosa y papel ,0.057,0.0142,0.3237,0.2849,1.1397,0.0114,0.0456
13,Hidalgo,075,Tolcayuca,Papel y cartón,0.0707,0.0177,0.4014,0.3533,1.095,11.960678,0.0565
13,Hidalgo,075,Tolcayuca,Tratamiento de residuos peligrosos ,0,0,0,0,0,0,0
13,Hidalgo,076,Tula de Allende,Cemento y cal ,170.228734,106.0790591,402.2276088,2280.397928,1372.78145,13.3865,4.8109
13,Hidalgo,076,Tula de Allende,Extracción/Beneficio minerales no metálicos,149.6612036,22.8233183,0.0007,0.0007,0.0027,0,0.0001
13,Hidalgo,076,Tula de Allende,Generación de energía eléctrica ,6300.768,4900.0362,109237.259,3189.6867,15294.90864,233.1615,173.4651
13,Hidalgo,076,Tula de Allende,Petróleo y petroquímica,0,0,0,0,0,69.3752124,0
13,Hidalgo,077,Tulancingo de Bravo,Alimentos y bebidas,0.4578,0.2996,8.1614,0.1111,0.8274,0.0038,0.011
13,Hidalgo,077,Tulancingo de Bravo,Derivados del petróleo y carbón,0.9385,0.5679,0.0063,0.0056,0.0223,0.0002,0.0009
13,Hidalgo,077,Tulancingo de Bravo,Extracción/Beneficio minerales no metálicos,0.3255,0.1848,0,0,0,0,0
13,Hidalgo,077,Tulancingo de Bravo,Industria de la madera,0.293696,0.282538,0,0.0042,0.0074,0.673525,0
13,Hidalgo,077,Tulancingo de Bravo,Industria textil,17.5716,11.4489,428.7654,4.4855,40.2406,0.2032,0.5836
13,Hidalgo,079,Xochicoatlán,Metalúrgica (incluye la siderúrgica) ,0.0789924,0.0197481,0.448676832,0.394962,1.579848,0.01579848,0.06319392
13,Hidalgo,081,Zacualtipán de Ángeles,Industria textil,0.0207,0.0141,0.0501,0.1708,0.399,0.0018,0.0071
13,Hidalgo,082,Zapotlán de Juárez,Derivados del petróleo y carbón,0.0219,0.0003,0.0259,0.0693,0.3185,0.0193,0.0009
13,Hidalgo,082,Zapotlán de Juárez,Plástico y hule,0.0015,0.0015,0,0.0165,0.0288,0.006533,0
13,Hidalgo,083,Zempoala,Alimentos y bebidas,0.0012,0.0012,0,0.0124,0.0217,0,0
13,Hidalgo,083,Zempoala,Extracción/Beneficio minerales no metálicos,0,0,0,0,0,0,0
13,Hidalgo,083,Zempoala,Minerales no metálicos,0,0,0,0,0,1.982736,0
13,Hidalgo,084,Zimapán,Metalúrgica (incluye la siderúrgica) ,28.63702269,20.04591588,0,0,0,0,0
14,Jalisco,001,Acatic,Alimentos y bebidas,0.0158,0.0064,0.0702,0.0975,0.3099,0.0024,0.0099
14,Jalisco,001,Acatic,Extracción/Beneficio minerales no metálicos,0.0006,0.0001,0.0033,0.0029,0.0115,0.0001,0.0005
14,Jalisco,001,Acatic,Tratamiento de residuos peligrosos ,0.0003,0.0003,0,0.003,0.0053,0.4801,0
14,Jalisco,002,Acatlán de Juárez,"Accesorios, aparatos eléctricos y equipos de generación eléctrica",0,0,0,0,0,0,0
14,Jalisco,002,Acatlán de Juárez,Alimentos y bebidas,1153.6785,658.4409,0,187.59,112.554,0,0
14,Jalisco,002,Acatlán de Juárez,Plástico y hule,0,0,0,0,0,0,0
14,Jalisco,003,Ahualulco de Mercado,Plástico y hule,0.1399,0.0909,2.5091,0.024,0.243,0.0013,0.0039
14,Jalisco,004,Amacueca,Alimentos y bebidas,29.0088,18.8941,521.7804,4.373,48.1025,0.2449,0.6997
14,Jalisco,005,Amatitán,Alimentos y bebidas,37.42030988,24.36975748,672.0416195,5.768715087,62.48067718,0.3204712,0.9222096
14,Jalisco,006,Ameca,Alimentos y bebidas,1576.924846,900.0004042,0.591354334,256.4636865,154.0953611,0.0022512,0.0084048
14,Jalisco,006,Ameca,Minerales no metálicos,0.0094,0.0054,1.1115,0.003,0.07,0.0004,0
14,Jalisco,007,San Juanito de Escobedo,Alimentos y bebidas,2.102,1.3689,37.8026,0.3185,3.4919,0.0178,0.051
14,Jalisco,008,Arandas,Alimentos y bebidas,71.56487552,46.60499552,1287.015063,10.87537728,118.9967624,0.607548,1.740092
14,Jalisco,008,Arandas,Industria textil,0,0,0,0,0,0,0
14,Jalisco,009,El Arenal,Alimentos y bebidas,5.7929,3.7701,104.0915,0.9167,9.7569,0.0505,0.1457
14,Jalisco,009,El Arenal,Plástico y hule,0.00169776,0.00059094,0.008382432,0.0097368,0.0336552,0.000295152,0.001180608
14,Jalisco,011,Atengo,Alimentos y bebidas,0.0417,0.0272,0.751,0.0063,0.0692,0.0003,0.001
