Estado,CVE Estado,Categoría,Subcategoría,  PM10,  PM2.5,  SO2,  CO,  NOX,  COV,  NH3
Nayarit,18,Fuentes misceláneas,Incendios en construcción,0.090974701,0.084955581,0,1.444588824,0.034394972,0.089598902,0
Nayarit,18,Fuentes misceláneas,Incendios forestales,500.9490093,425.1078288,45.93881666,4972.735167,147.8031171,347.2145933,49.88484967
Nayarit,18,Fuentes misceláneas,Ladrilleras,58.35238955,53.2486612,4.822562448,11.51656704,2.663206128,1.295613792,0
Nayarit,18,Manejo de Residuos,Aguas residuales,0,0,0,0,0,1908.851197,0
Nayarit,18,Manejo de Residuos,Quema de residuos a cielo abierto,2.27017592,2.079003211,0.059741472,5.078025084,0.358448829,0.511148031,0
Nayarit,18,Manejo de Residuos,Rellenos sanitarios,0,0,0,5.253365193,0,278.5566057,0
Nayarit,18,Quema de combustibles en fuentes estacionarias,Combustión agrícola,0.458412888,0.458407172,0.016272371,3.760117995,6.611870095,0.231029,0.000621053
Nayarit,18,Quema de combustibles en fuentes estacionarias,Combustión comercial,5.632271898,5.632271898,0.199939493,46.13344844,80.99765756,2.829048619,0
Nayarit,18,Quema de combustibles en fuentes estacionarias,Combustión doméstica,904.0771464,870.9081034,25.95273173,10520.33792,485.2448096,2302.550416,0.046156983
Nayarit,18,Quema de combustibles en fuentes estacionarias,Combustión industrial,0.105151144,0.105151144,0.003732751,0.861283862,1.512177772,0.052816644,0
Nayarit,18,Uso de Solventes,Artes gráficas,0,0,0,0,0,378.9058496,0
Nayarit,18,Uso de Solventes,Asfaltado,0,0,0,0,0,112.2385153,0
Nayarit,18,Uso de Solventes,Lavado en seco,0,0,0,0,0,204.9970608,0
Nayarit,18,Uso de Solventes,Limpieza de superficies industriales,0,0,0,0,0,202.5199236,0
Nayarit,18,Uso de Solventes,Pintado Automotriz,0,0,0,0,0,295.7897221,0
Nayarit,18,Uso de Solventes,Pintura para señalización vial,0,0,0,0,0,94.30214,0
Nayarit,18,Uso de Solventes,Recubrimiento de superficies arquitectónicas,0,0,0,0,0,560.7651458,0
Nayarit,18,Uso de Solventes,Recubrimiento de superficies en la industria,0,0,0,0,0,322.6116283,0
Nayarit,18,Uso de Solventes,Uso doméstico de solventes,0,0,0,0,0,2215.378123,0
Nuevo León,19,Agropecuarias,Aplicación de fertilizantes,0,0,0,0,0,0,445.9496495
Nuevo León,19,Agropecuarias,Aplicación de plaguicidas,0,0,0,0,0,26.05406785,0
Nuevo León,19,Agropecuarias,Corrales de engorda,202.7300916,23.15177646,0,0,0,0,0
Nuevo León,19,Agropecuarias,Emisiones ganaderas de amoniaco,0,0,0,0,0,0,12176.77462
Nuevo León,19,Agropecuarias,Labranza,1702.240951,377.3868188,0,0,0,0,0
Nuevo León,19,Agropecuarias,Quemas agrícolas,631.19779,603.8087009,24.38988075,4076.101138,181.0015657,372.2121721,81.52264207
Nuevo León,19,Almacenamiento y transporte de derivados de petróleo,Manejo y distribución de combustibles,0,0,0,0,0,5112.060023,0
Nuevo León,19,Almacenamiento y transporte de derivados de petróleo,Manejo y distribución de gas L.P.,0,0,0,0,0,8058.369607,0
Nuevo León,19,Fuentes industriales ligeras y comerciales,Actividades de construcción,3432.938928,343.2938928,0,0,0,0,0
Nuevo León,19,Fuentes industriales ligeras y comerciales,Asados al carbón,412.3645439,329.1081425,0,820.963908,15.1122966,52.97040482,0
Nuevo León,19,Fuentes industriales ligeras y comerciales,Panificación,0,0,0,0,0,110.7706983,0
Nuevo León,19,Fuentes misceláneas,Caminos pavimentados y no pavimentados,1088.041457,263.2021052,0,0,0,0,0
Nuevo León,19,Fuentes misceláneas,Emisiones domésticas de amoniaco,0,0,0,0,0,0,5613.942821
Nuevo León,19,Fuentes misceláneas,Esterilización de material hospitalario,0,0,0,0,0,1.12886,0
Nuevo León,19,Fuentes misceláneas,Incendios en construcción,5.443568171,5.083407706,0,86.4385116,2.0580598,5.361245779,0
Nuevo León,19,Fuentes misceláneas,Incendios forestales,141.8562177,120.3771015,13.22369859,1403.116525,42.53843284,97.97829365,14.05910951
Nuevo León,19,Fuentes misceláneas,Ladrilleras,20.59496102,18.79364513,1.702080864,4.06467072,0.939955104,0.457275456,0
Nuevo León,19,Manejo de Residuos,Aguas residuales,0,0,0,0,0,8950.681815,0
Nuevo León,19,Manejo de Residuos,Quema de residuos a cielo abierto,2.017046267,1.847189739,0.053080165,4.511814019,0.31848099,0.454153891,0
Nuevo León,19,Manejo de Residuos,Rellenos sanitarios,0,0,0,9.888400549,0,524.3266348,0
Nuevo León,19,Quema de combustibles en fuentes estacionarias,Combustión agrícola,2.47281369,2.472810354,0.087781723,20.25769362,35.57285892,1.242526404,0.000362473
Nuevo León,19,Quema de combustibles en fuentes estacionarias,Combustión comercial,25.01834937,25.01834937,1.459322118,242.544894,343.7091542,15.47707145,0.847607548
Nuevo León,19,Quema de combustibles en fuentes estacionarias,Combustión doméstica,419.129927,405.7096587,14.1886942,4812.244981,915.5791478,967.6100932,2.75978935
Nuevo León,19,Quema de combustibles en fuentes estacionarias,Combustión industrial,18.53162028,4.914865971,0.988615643,94.61999684,367.1776244,3.892185136,14.33342559
Nuevo León,19,Uso de Solventes,Artes gráficas,0,0,0,0,0,2457.536245,0
Nuevo León,19,Uso de Solventes,Asfaltado,0,0,0,0,0,150.823225,0
Nuevo León,19,Uso de Solventes,Lavado en seco,0,0,0,0,0,329.6736358,0
Nuevo León,19,Uso de Solventes,Limpieza de superficies industriales,0,0,0,0,0,11397.2886,0
Nuevo León,19,Uso de Solventes,Pintado Automotriz,0,0,0,0,0,758.5363095,0
Nuevo León,19,Uso de Solventes,Pintura para señalización vial,0,0,0,0,0,131.8307564,0
Nuevo León,19,Uso de Solventes,Recubrimiento de superficies arquitectónicas,0,0,0,0,0,2587.583499,0
Nuevo León,19,Uso de Solventes,Recubrimiento de superficies en la industria,0,0,0,0,0,1386.516151,0
Nuevo León,19,Uso de Solventes,Uso doméstico de solventes,0,0,0,0,0,13033.68183,0
Oaxaca,20,Agropecuarias,Aplicación de fertilizantes,0,0,0,0,0,0,4337.079267
Oaxaca,20,Agropecuarias,Aplicación de plaguicidas,0,0,0,0,0,87.0087261,0
Oaxaca,20,Agropecuarias,Corrales de engorda,308.6730072,35.25045742,0,0,0,0,0
Oaxaca,20,Agropecuarias,Emisiones ganaderas de amoniaco,0,0,0,0,0,0,10495.53905
Oaxaca,20,Agropecuarias,Labranza,4749.817832,1053.034613,0,0,0,0,0
Oaxaca,20,Agropecuarias,Quemas agrícolas,2505.058713,2366.053749,161.1024932,14222.70154,702.515365,1391.493861,284.4000447
Oaxaca,20,Almacenamiento y transporte de derivados de petróleo,Manejo y distribución de combustibles,0,0,0,0,0,1772.048377,0
Oaxaca,20,Almacenamiento y transporte de derivados de petróleo,Manejo y distribución de gas L.P.,0,0,0,0,0,6205.068101,0
Oaxaca,20,Fuentes industriales ligeras y comerciales,Actividades de construcción,60.64661588,6.064661588,0,0,0,0,0
Oaxaca,20,Fuentes industriales ligeras y comerciales,Asados al carbón,322.7866991,257.6160646,0,642.6261276,11.82945627,41.46365729,0
Oaxaca,20,Fuentes industriales ligeras y comerciales,Panificación,0,0,0,0,0,320.1994393,0
Oaxaca,20,Fuentes misceláneas,Caminos pavimentados y no pavimentados,279.3007251,67.3575455,0,0,0,0,0
Oaxaca,20,Fuentes misceláneas,Emisiones domésticas de amoniaco,0,0,0,0,0,0,9859.80287
Oaxaca,20,Fuentes misceláneas,Esterilización de material hospitalario,0,0,0,0,0,2.96272,0
Oaxaca,20,Fuentes misceláneas,Incendios en construcción,0.114836918,0.107239012,0,1.823497368,0.043416604,0.113100253,0
Oaxaca,20,Fuentes misceláneas,Incendios forestales,2558.97987,2171.49825,238.573065,25310.22423,767.5183216,1767.395569,253.6108113
Oaxaca,20,Fuentes misceláneas,Ladrilleras,1061.212575,968.3947699,87.70444452,209.4434496,48.43379772,23.56238808,0
Oaxaca,20,Manejo de Residuos,Aguas residuales,0,0,0,0,0,814.5486208,0
Oaxaca,20,Manejo de Residuos,Quema de residuos a cielo abierto,36.25665824,33.20346596,0.954122585,81.10041974,5.724735511,8.163472839,0
Oaxaca,20,Manejo de Residuos,Rellenos sanitarios,0,0,0,5.591265561,0,296.4735744,0
Oaxaca,20,Quema de combustibles en fuentes estacionarias,Combustión agrícola,8.82251E-05,6.73719E-05,2.6668E-07,0.020051152,0.072184148,0.002859294,0.00226578
Oaxaca,20,Quema de combustibles en fuentes estacionarias,Combustión comercial,1.630362882,1.630362882,0.057876099,13.35416033,23.44623569,0.818919247,0
Oaxaca,20,Quema de combustibles en fuentes estacionarias,Combustión doméstica,13909.41574,13392.68863,398.1003091,162454.8441,5021.630551,35782.19064,0.043904278
Oaxaca,20,Quema de combustibles en fuentes estacionarias,Combustión industrial,0.453428725,0.138411215,0.023748287,2.391372252,8.849815284,0.102454602,0.331597379
Oaxaca,20,Uso de Solventes,Artes gráficas,0,0,0,0,0,971.8828006,0
Oaxaca,20,Uso de Solventes,Asfaltado,0,0,0,0,0,569.0028889,0
Oaxaca,20,Uso de Solventes,Lavado en seco,0,0,0,0,0,380.0237911,0
Oaxaca,20,Uso de Solventes,Limpieza de superficies industriales,0,0,0,0,0,336.4566801,0
Oaxaca,20,Uso de Solventes,Pintado Automotriz,0,0,0,0,0,644.8215941,0
Oaxaca,20,Uso de Solventes,Pintura para señalización vial,0,0,0,0,0,496.3760979,0
Oaxaca,20,Uso de Solventes,Recubrimiento de superficies arquitectónicas,0,0,0,0,0,902.9494167,0
Oaxaca,20,Uso de Solventes,Recubrimiento de superficies en la industria,0,0,0,0,0,1406.031513,0
Oaxaca,20,Uso de Solventes,Uso doméstico de solventes,0,0,0,0,0,5064.181823,0
Puebla,21,Agropecuarias,Aplicación de fertilizantes,0,0,0,0,0,0,5068.420483
Puebla,21,Agropecuarias,Aplicación de plaguicidas,0,0,0,0,0,280.3932344,0
Puebla,21,Agropecuarias,Corrales de engorda,169.8932868,19.40181335,0,0,0,0,0
Puebla,21,Agropecuarias,Emisiones ganaderas de amoniaco,0,0,0,0,0,0,30999.0035
Puebla,21,Agropecuarias,Labranza,6102.858794,1353.003795,0,0,0,0,0
Puebla,21,Agropecuarias,Quemas agrícolas,3888.543052,3719.4823,149.7817762,25523.63237,1134.460014,2750.120284,510.2851615
Puebla,21,Almacenamiento y transporte de derivados de petróleo,Manejo y distribución de combustibles,0,0,0,0,0,2763.539162,0
Puebla,21,Almacenamiento y transporte de derivados de petróleo,Manejo y distribución de gas L.P.,0,0,0,0,0,15422.75925,0
Puebla,21,Fuentes industriales ligeras y comerciales,Actividades de construcción,378.9852246,37.89852246,0,0,0,0,0
Puebla,21,Fuentes industriales ligeras y comerciales,Asados al carbón,500.0550099,399.0939034,0,995.5441642,18.32596847,64.23470859,0
Puebla,21,Fuentes industriales ligeras y comerciales,Panificación,0,0,0,0,0,379.3757723,0
Puebla,21,Fuentes misceláneas,Caminos pavimentados y no pavimentados,1117.194102,270.2888956,0,0,0,0,0
Puebla,21,Fuentes misceláneas,Emisiones domésticas de amoniaco,0,0,0,0,0,0,9637.391112
Puebla,21,Fuentes misceláneas,Esterilización de material hospitalario,0,0,0,0,0,3.83001,0
Puebla,21,Fuentes misceláneas,Incendios en construcción,0.268449937,0.250688599,0,4.26272112,0.10149336,0.264390203,0
Puebla,21,Fuentes misceláneas,Incendios forestales,1222.251052,1037.204432,112.4447451,12124.36399,361.7718866,846.579743,121.6026567
Puebla,21,Fuentes misceláneas,Ladrilleras,13290.18578,12127.77412,1098.374058,2622.982824,606.5647781,295.0855677,0
Puebla,21,Manejo de Residuos,Aguas residuales,0,0,0,0,0,2731.794718,0
Puebla,21,Manejo de Residuos,Quema de residuos a cielo abierto,7.056567965,6.462330663,0.185699157,15.78442834,1.114194942,1.588841987,0
Puebla,21,Manejo de Residuos,Rellenos sanitarios,0,0,0,12.30447332,0,652.4374752,0
Puebla,21,Quema de combustibles en fuentes estacionarias,Combustión agrícola,0.195685586,0.195655564,0.006942499,1.630671019,2.916250387,0.102344178,0.003262064
Puebla,21,Quema de combustibles en fuentes estacionarias,Combustión comercial,8.81282487,8.81282487,0.3937563,77.5142345,124.4594866,4.838897061,0.120064274
Puebla,21,Quema de combustibles en fuentes estacionarias,Combustión doméstica,9602.765584,9248.587099,275.494438,111927.4401,4429.595566,24561.62761,0.359076803
Puebla,21,Quema de combustibles en fuentes estacionarias,Combustión industrial,1.170328929,0.60444894,0.055291138,7.210175791,21.01428599,0.362766868,0.595663147
Puebla,21,Uso de Solventes,Artes gráficas,0,0,0,0,0,2241.324432,0
Puebla,21,Uso de Solventes,Asfaltado,0,0,0,0,0,238.1538258,0
Puebla,21,Uso de Solventes,Lavado en seco,0,0,0,0,0,707.2998005,0
Puebla,21,Uso de Solventes,Limpieza de superficies industriales,0,0,0,0,0,3637.629411,0
Puebla,21,Uso de Solventes,Pintado Automotriz,0,0,0,0,0,1151.607985,0
Puebla,21,Uso de Solventes,Pintura para señalización vial,0,0,0,0,0,209.2727652,0
Puebla,21,Uso de Solventes,Recubrimiento de superficies arquitectónicas,0,0,0,0,0,2258.494143,0
Puebla,21,Uso de Solventes,Recubrimiento de superficies en la industria,0,0,0,0,0,2268.98194,0
Puebla,21,Uso de Solventes,Uso doméstico de solventes,0,0,0,0,0,11544.86361,0
Querétaro,22,Agropecuarias,Aplicación de fertilizantes,0,0,0,0,0,0,947.0939962
Querétaro,22,Agropecuarias,Aplicación de plaguicidas,0,0,0,0,0,118.861072,0
Querétaro,22,Agropecuarias,Corrales de engorda,137.807292,15.73759275,0,0,0,0,0
Querétaro,22,Agropecuarias,Emisiones ganaderas de amoniaco,0,0,0,0,0,0,30460.08486
Querétaro,22,Agropecuarias,Labranza,1246.947292,276.4482147,0,0,0,0,0
Querétaro,22,Agropecuarias,Quemas agrícolas,2020.557173,1943.224225,62.14272659,13157.96102,580.5128566,1479.424118,263.0228511
Querétaro,22,Almacenamiento y transporte de derivados de petróleo,Manejo y distribución de combustibles,0,0,0,0,0,1933.553801,0
Querétaro,22,Almacenamiento y transporte de derivados de petróleo,Manejo y distribución de gas L.P.,0,0,0,0,0,6389.243808,0
Querétaro,22,Fuentes industriales ligeras y comerciales,Actividades de construcción,914.2951861,91.42951861,0,0,0,0,0
Querétaro,22,Fuentes industriales ligeras y comerciales,Asados al carbón,162.6206922,129.7875744,0,323.7565425,5.959707667,20.88948728,0
Querétaro,22,Fuentes industriales ligeras y comerciales,Panificación,0,0,0,0,0,70.17943241,0
Querétaro,22,Fuentes misceláneas,Caminos pavimentados y no pavimentados,215.5768535,46.74888516,0,0,0,0,0
Querétaro,22,Fuentes misceláneas,Emisiones domésticas de amoniaco,0,0,0,0,0,0,2556.301098
Querétaro,22,Fuentes misceláneas,Esterilización de material hospitalario,0,0,0,0,0,0.95331,0
Querétaro,22,Fuentes misceláneas,Incendios en construcción,0.341527976,0.318931607,0,5.423128536,0.129122108,0.336363091,0
Querétaro,22,Fuentes misceláneas,Incendios forestales,144.6373205,122.730063,14.02866641,1417.834715,45.10981816,99.02527325,14.16472285
Querétaro,22,Fuentes misceláneas,Ladrilleras,2948.368898,2690.493016,243.6694237,581.8971312,134.5637116,65.46342726,0
Querétaro,22,Manejo de Residuos,Aguas residuales,0,0,0,0,0,1439.018154,0
Querétaro,22,Manejo de Residuos,Quema de residuos a cielo abierto,1.437994595,1.316900313,0.037841963,3.216566857,0.227051778,0.323775836,0
Querétaro,22,Manejo de Residuos,Rellenos sanitarios,0,0,0,3.818248662,0,202.4603941,0
Querétaro,22,Quema de combustibles en fuentes estacionarias,Combustión agrícola,0.138874058,0.138869415,0.004929239,1.141808457,2.012934775,0.07038212,0.000504436
Querétaro,22,Quema de combustibles en fuentes estacionarias,Combustión comercial,9.368317587,9.368317587,0.448190116,84.35068163,131.4707932,5.294804304,0.171577428
Querétaro,22,Quema de combustibles en fuentes estacionarias,Combustión doméstica,1349.917417,1300.465353,38.88200598,15709.16489,749.3381721,3434.509864,0.246484774
Querétaro,22,Quema de combustibles en fuentes estacionarias,Combustión industrial,1.300156687,0.447954194,0.066854917,7.071438692,24.99824376,0.31409263,0.897055256
Querétaro,22,Uso de Solventes,Artes gráficas,0,0,0,0,0,971.8828006,0
Querétaro,22,Uso de Solventes,Asfaltado,0,0,0,0,0,51.56858605,0
Querétaro,22,Uso de Solventes,Lavado en seco,0,0,0,0,0,260.142469,0
Querétaro,22,Uso de Solventes,Limpieza de superficies industriales,0,0,0,0,0,3769.788085,0
Querétaro,22,Uso de Solventes,Pintado Automotriz,0,0,0,0,0,322.7394523,0
Querétaro,22,Uso de Solventes,Pintura para señalización vial,0,0,0,0,0,43.51392785,0
Querétaro,22,Uso de Solventes,Recubrimiento de superficies arquitectónicas,0,0,0,0,0,912.8080805,0
Querétaro,22,Uso de Solventes,Recubrimiento de superficies en la industria,0,0,0,0,0,571.8687616,0
Querétaro,22,Uso de Solventes,Uso doméstico de solventes,0,0,0,0,0,3805.229971,0
Quintana Roo,23,Agropecuarias,Aplicación de fertilizantes,0,0,0,0,0,0,489.0348236
Quintana Roo,23,Agropecuarias,Aplicación de plaguicidas,0,0,0,0,0,8.541681538,0
Quintana Roo,23,Agropecuarias,Corrales de engorda,18.1447476,2.072130176,0,0,0,0,0
Quintana Roo,23,Agropecuarias,Emisiones ganaderas de amoniaco,0,0,0,0,0,0,874.9581306
Quintana Roo,23,Agropecuarias,Labranza,547.9454465,121.4795055,0,0,0,0,0
Quintana Roo,23,Agropecuarias,Quemas agrícolas,523.2391655,487.7553749,46.0112338,2726.704202,139.8106261,231.9089609,54.54567018
Quintana Roo,23,Almacenamiento y transporte de derivados de petróleo,Manejo y distribución de combustibles,0,0,0,0,0,1585.346123,0
Quintana Roo,23,Almacenamiento y transporte de derivados de petróleo,Manejo y distribución de gas L.P.,0,0,0,0,0,6331.153248,0
Quintana Roo,23,Fuentes industriales ligeras y comerciales,Actividades de construcción,827.4384911,82.74384911,0,0,0,0,0
Quintana Roo,23,Fuentes industriales ligeras y comerciales,Asados al carbón,129.5000099,103.3539579,0,257.8175933,4.745904054,16.63496063,0
Quintana Roo,23,Fuentes industriales ligeras y comerciales,Panificación,0,0,0,0,0,39.38924665,0
Quintana Roo,23,Fuentes misceláneas,Caminos pavimentados y no pavimentados,235.7216662,56.84667872,0,0,0,0,0
Quintana Roo,23,Fuentes misceláneas,Emisiones domésticas de amoniaco,0,0,0,0,0,0,1848.013683
Quintana Roo,23,Fuentes misceláneas,Esterilización de material hospitalario,0,0,0,0,0,0.43355,0
Quintana Roo,23,Fuentes misceláneas,Incendios en construcción,0.426537122,0.39831633,0,6.772990224,0.161261672,0.420086656,0
Quintana Roo,23,Fuentes misceláneas,Incendios forestales,304.8316063,258.3702022,26.91795096,3047.002444,87.55326037,212.8567937,30.57796019
Quintana Roo,23,Fuentes misceláneas,Ladrilleras,2.288329002,2.088182792,0.189120096,0.45163008,0.104439456,0.050808384,0
Quintana Roo,23,Manejo de Residuos,Aguas residuales,0,0,0,0,0,1349.077143,0
Quintana Roo,23,Manejo de Residuos,Quema de residuos a cielo abierto,0.87481504,0.801146405,0.023021448,1.956823117,0.138128691,0.196971513,0
Quintana Roo,23,Manejo de Residuos,Rellenos sanitarios,0,0,0,8.467296965,0,448.9734514,0
Quintana Roo,23,Quema de combustibles en fuentes estacionarias,Combustión agrícola,0.017312479,0.017311412,0.000614427,0.142794856,0.252602325,0.00884009,0.000116034
Quintana Roo,23,Quema de combustibles en fuentes estacionarias,Combustión comercial,16.40768945,16.40768945,0.582455031,134.3939548,235.958852,8.241461353,0
Quintana Roo,23,Quema de combustibles en fuentes estacionarias,Combustión doméstica,1470.780881,1416.603295,42.18058672,17136.572,713.6563246,3758.092054,0.253329561
Quintana Roo,23,Quema de combustibles en fuentes estacionarias,Combustión industrial,0.022564168,0.022564168,0.000801003,0.184821134,0.324495121,0.011333815,0
Quintana Roo,23,Uso de Solventes,Artes gráficas,0,0,0,0,0,511.6299325,0
Quintana Roo,23,Uso de Solventes,Asfaltado,0,0,0,0,0,114.5945441,0
Quintana Roo,23,Uso de Solventes,Lavado en seco,0,0,0,0,0,389.2146925,0
Quintana Roo,23,Uso de Solventes,Limpieza de superficies industriales,0,0,0,0,0,71.70388264,0
Quintana Roo,23,Uso de Solventes,Pintado Automotriz,0,0,0,0,0,255.693782,0
Quintana Roo,23,Uso de Solventes,Pintura para señalización vial,0,0,0,0,0,101.9686722,0
Quintana Roo,23,Uso de Solventes,Recubrimiento de superficies arquitectónicas,0,0,0,0,0,740.9232793,0
Quintana Roo,23,Uso de Solventes,Recubrimiento de superficies en la industria,0,0,0,0,0,256.309043,0
Quintana Roo,23,Uso de Solventes,Uso doméstico de solventes,0,0,0,0,0,3642.586439,0
San Luis Potosí,24,Agropecuarias,Aplicación de fertilizantes,0,0,0,0,0,0,1880.192994
San Luis Potosí,24,Agropecuarias,Aplicación de plaguicidas,0,0,0,0,0,73.44055548,0
San Luis Potosí,24,Agropecuarias,Corrales de engorda,389.6103252,44.49349914,0,0,0,0,0
San Luis Potosí,24,Agropecuarias,Emisiones ganaderas de amoniaco,0,0,0,0,0,0,14948.55842
San Luis Potosí,24,Agropecuarias,Labranza,4558.403266,1010.598004,0,0,0,0,0
San Luis Potosí,24,Agropecuarias,Quemas agrícolas,2357.512579,2211.993135,171.5448562,13068.26468,626.4226696,1134.187183,261.4070486
San Luis Potosí,24,Almacenamiento y transporte de derivados de petróleo,Manejo y distribución de combustibles,0,0,0,0,0,1800.758556,0
