CVE Estado,Estado,CVE Municipio,Municipio,Subcategoría,  PM10,  PM2.5,  SO2,  CO,  NOX,  COV,  NH3
20,Oaxaca,353,Santa Ana,Camionetas particulares,0,0,0,0,0,0,0
20,Oaxaca,353,Santa Ana,Combi,0,0,0,0,0,0,0
20,Oaxaca,353,Santa Ana,Cruces fronterizos,0,0,0,0,0,0,0
20,Oaxaca,353,Santa Ana,Embarcaciones marinas,0,0,0,0,0,0,0
20,Oaxaca,353,Santa Ana,Equipos en aeropuertos,0,0,0,0,0,0,0
20,Oaxaca,353,Santa Ana,Locomotoras de patio,0,0,0,0,0,0,0
20,Oaxaca,353,Santa Ana,Locomotoras de recorrido,0,0,0,0,0,0,0
20,Oaxaca,353,Santa Ana,Maquinaria agrícola,0.111816107,0.108461624,0.022782779,0.662430224,0.903028276,0.111800739,0
20,Oaxaca,353,Santa Ana,Motocicletas,0,0,0,0,0,0,0
20,Oaxaca,353,Santa Ana,Pickup y Veh<3.8Ton,0.023357068,0.020660384,0.070605934,13.11204887,2.624535428,1.351734729,0.021436649
20,Oaxaca,353,Santa Ana,Taxi,0,0,0,0,0,0,0
20,Oaxaca,353,Santa Ana,Terminales de autobuses,0,0,0,0,0,0,0
20,Oaxaca,353,Santa Ana,Tractocamión,0,0,0,0,0,0,0
20,Oaxaca,353,Santa Ana,Veh>3.8Ton,0.241180104,0.221670758,0.042590172,2.83886211,1.350773905,0.23442978,0.004719577
20,Oaxaca,354,Santa Ana Ateixtlahuaca,Autobús,0,0,0,0,0,0,0
20,Oaxaca,354,Santa Ana Ateixtlahuaca,Autos particulares,0,0,0,0,0,0,0
20,Oaxaca,354,Santa Ana Ateixtlahuaca,Camionetas particulares,0,0,0,0,0,0,0
20,Oaxaca,354,Santa Ana Ateixtlahuaca,Combi,0,0,0,0,0,0,0
20,Oaxaca,354,Santa Ana Ateixtlahuaca,Cruces fronterizos,0,0,0,0,0,0,0
20,Oaxaca,354,Santa Ana Ateixtlahuaca,Embarcaciones marinas,0,0,0,0,0,0,0
20,Oaxaca,354,Santa Ana Ateixtlahuaca,Equipos en aeropuertos,0,0,0,0,0,0,0
20,Oaxaca,354,Santa Ana Ateixtlahuaca,Locomotoras de patio,0,0,0,0,0,0,0
20,Oaxaca,354,Santa Ana Ateixtlahuaca,Locomotoras de recorrido,0,0,0,0,0,0,0
20,Oaxaca,354,Santa Ana Ateixtlahuaca,Maquinaria agrícola,0,0,0,0,0,0,0
20,Oaxaca,354,Santa Ana Ateixtlahuaca,Motocicletas,0,0,0,0,0,0,0
20,Oaxaca,354,Santa Ana Ateixtlahuaca,Pickup y Veh<3.8Ton,0,0,0,0,0,0,0
20,Oaxaca,354,Santa Ana Ateixtlahuaca,Taxi,0,0,0,0,0,0,0
20,Oaxaca,354,Santa Ana Ateixtlahuaca,Terminales de autobuses,0,0,0,0,0,0,0
20,Oaxaca,354,Santa Ana Ateixtlahuaca,Tractocamión,0,0,0,0,0,0,0
20,Oaxaca,354,Santa Ana Ateixtlahuaca,Veh>3.8Ton,0,0,0,0,0,0,0
20,Oaxaca,355,Santa Ana Cuauhtémoc,Autobús,0,0,0,0,0,0,0
20,Oaxaca,355,Santa Ana Cuauhtémoc,Autos particulares,0,0,0,0,0,0,0
20,Oaxaca,355,Santa Ana Cuauhtémoc,Camionetas particulares,0,0,0,0,0,0,0
20,Oaxaca,355,Santa Ana Cuauhtémoc,Combi,0,0,0,0,0,0,0
20,Oaxaca,355,Santa Ana Cuauhtémoc,Cruces fronterizos,0,0,0,0,0,0,0
20,Oaxaca,355,Santa Ana Cuauhtémoc,Embarcaciones marinas,0,0,0,0,0,0,0
20,Oaxaca,355,Santa Ana Cuauhtémoc,Equipos en aeropuertos,0,0,0,0,0,0,0
20,Oaxaca,355,Santa Ana Cuauhtémoc,Locomotoras de patio,0,0,0,0,0,0,0
20,Oaxaca,355,Santa Ana Cuauhtémoc,Locomotoras de recorrido,0,0,0,0,0,0,0
20,Oaxaca,355,Santa Ana Cuauhtémoc,Maquinaria agrícola,0,0,0,0,0,0,0
20,Oaxaca,355,Santa Ana Cuauhtémoc,Motocicletas,0,0,0,0,0,0,0
20,Oaxaca,355,Santa Ana Cuauhtémoc,Pickup y Veh<3.8Ton,0,0,0,0,0,0,0
20,Oaxaca,355,Santa Ana Cuauhtémoc,Taxi,0,0,0,0,0,0,0
20,Oaxaca,355,Santa Ana Cuauhtémoc,Terminales de autobuses,0,0,0,0,0,0,0
20,Oaxaca,355,Santa Ana Cuauhtémoc,Tractocamión,0,0,0,0,0,0,0
20,Oaxaca,355,Santa Ana Cuauhtémoc,Veh>3.8Ton,0,0,0,0,0,0,0
20,Oaxaca,356,Santa Ana del Valle,Autobús,0,0,0,0,0,0,0
20,Oaxaca,356,Santa Ana del Valle,Autos particulares,0.03006413,0.026597393,0.061472165,14.20410842,2.894959527,1.676987389,0.023555579
20,Oaxaca,356,Santa Ana del Valle,Camionetas particulares,0.004465093,0.003949682,0.012834775,2.544353024,0.55246122,0.272854058,0.003828382
20,Oaxaca,356,Santa Ana del Valle,Combi,0,0,0,0,0,0,0
20,Oaxaca,356,Santa Ana del Valle,Cruces fronterizos,0,0,0,0,0,0,0
20,Oaxaca,356,Santa Ana del Valle,Embarcaciones marinas,0,0,0,0,0,0,0
20,Oaxaca,356,Santa Ana del Valle,Equipos en aeropuertos,0,0,0,0,0,0,0
20,Oaxaca,356,Santa Ana del Valle,Locomotoras de patio,0,0,0,0,0,0,0
20,Oaxaca,356,Santa Ana del Valle,Locomotoras de recorrido,0,0,0,0,0,0,0
20,Oaxaca,356,Santa Ana del Valle,Maquinaria agrícola,0.223632214,0.216923248,0.045565557,1.324860448,1.806056552,0.223601479,0
20,Oaxaca,356,Santa Ana del Valle,Motocicletas,0.012932792,0.011440251,0.033257268,8.779588273,0.425024924,0.730467189,0.024397206
20,Oaxaca,356,Santa Ana del Valle,Pickup y Veh<3.8Ton,0.033806283,0.029903187,0.102192799,18.97796546,3.798669698,1.956458161,0.031026729
20,Oaxaca,356,Santa Ana del Valle,Taxi,0.000324127,0.000286682,0.00248099,0.335446953,0.109055814,0.021826849,0.000782012
20,Oaxaca,356,Santa Ana del Valle,Terminales de autobuses,0,0,0,0,0,0,0
20,Oaxaca,356,Santa Ana del Valle,Tractocamión,0,0,0,0,0,0,0
20,Oaxaca,356,Santa Ana del Valle,Veh>3.8Ton,1.064163098,0.978812669,0.148295966,4.106072794,5.141410323,0.561929705,0.012804603
20,Oaxaca,357,Santa Ana Tavela,Autobús,0,0,0,0,0,0,0
20,Oaxaca,357,Santa Ana Tavela,Autos particulares,0,0,0,0,0,0,0
20,Oaxaca,357,Santa Ana Tavela,Camionetas particulares,0,0,0,0,0,0,0
20,Oaxaca,357,Santa Ana Tavela,Combi,0,0,0,0,0,0,0
20,Oaxaca,357,Santa Ana Tavela,Cruces fronterizos,0,0,0,0,0,0,0
20,Oaxaca,357,Santa Ana Tavela,Embarcaciones marinas,0,0,0,0,0,0,0
20,Oaxaca,357,Santa Ana Tavela,Equipos en aeropuertos,0,0,0,0,0,0,0
20,Oaxaca,357,Santa Ana Tavela,Locomotoras de patio,0,0,0,0,0,0,0
20,Oaxaca,357,Santa Ana Tavela,Locomotoras de recorrido,0,0,0,0,0,0,0
20,Oaxaca,357,Santa Ana Tavela,Maquinaria agrícola,0.111816107,0.108461624,0.022782779,0.662430224,0.903028276,0.111800739,0
20,Oaxaca,357,Santa Ana Tavela,Motocicletas,0,0,0,0,0,0,0
20,Oaxaca,357,Santa Ana Tavela,Pickup y Veh<3.8Ton,0.001229319,0.001087389,0.003716102,0.690107835,0.138133444,0.071143933,0.001128245
20,Oaxaca,357,Santa Ana Tavela,Taxi,0,0,0,0,0,0,0
20,Oaxaca,357,Santa Ana Tavela,Terminales de autobuses,0,0,0,0,0,0,0
20,Oaxaca,357,Santa Ana Tavela,Tractocamión,0,0,0,0,0,0,0
20,Oaxaca,357,Santa Ana Tavela,Veh>3.8Ton,0,0,0,0,0,0,0
20,Oaxaca,358,Santa Ana Tlapacoyan,Autobús,0,0,0,0,0,0,0
20,Oaxaca,358,Santa Ana Tlapacoyan,Autos particulares,0.02040066,0.018048231,0.041713255,9.638502144,1.964436822,1.137955728,0.015984143
20,Oaxaca,358,Santa Ana Tlapacoyan,Camionetas particulares,0.002363873,0.002091008,0.006794881,1.347010424,0.292479469,0.144452149,0.00202679
20,Oaxaca,358,Santa Ana Tlapacoyan,Combi,0,0,0,0,0,0,0
20,Oaxaca,358,Santa Ana Tlapacoyan,Cruces fronterizos,0,0,0,0,0,0,0
20,Oaxaca,358,Santa Ana Tlapacoyan,Embarcaciones marinas,0,0,0,0,0,0,0
20,Oaxaca,358,Santa Ana Tlapacoyan,Equipos en aeropuertos,0,0,0,0,0,0,0
20,Oaxaca,358,Santa Ana Tlapacoyan,Locomotoras de patio,0,0,0,0,0,0,0
20,Oaxaca,358,Santa Ana Tlapacoyan,Locomotoras de recorrido,0,0,0,0,0,0,0
20,Oaxaca,358,Santa Ana Tlapacoyan,Maquinaria agrícola,0.78271275,0.759231368,0.15947945,4.637011566,6.321197931,0.782605175,0
20,Oaxaca,358,Santa Ana Tlapacoyan,Motocicletas,0.003233198,0.002860063,0.008314317,2.194897068,0.106256231,0.182616797,0.006099301
20,Oaxaca,358,Santa Ana Tlapacoyan,Pickup y Veh<3.8Ton,0.024893717,0.02201962,0.075251061,13.97468366,2.797202232,1.440664646,0.022846955
20,Oaxaca,358,Santa Ana Tlapacoyan,Taxi,0.000648254,0.000573363,0.004961979,0.670893905,0.218111627,0.043653698,0.001564024
20,Oaxaca,358,Santa Ana Tlapacoyan,Terminales de autobuses,0,0,0,0,0,0,0
20,Oaxaca,358,Santa Ana Tlapacoyan,Tractocamión,0,0,0,0,0,0,0
20,Oaxaca,358,Santa Ana Tlapacoyan,Veh>3.8Ton,0.358749103,0.329833888,0.057691,3.019892207,1.892293393,0.281215484,0.005874581
20,Oaxaca,359,Santa Ana Yareni,Autobús,0,0,0,0,0,0,0
20,Oaxaca,359,Santa Ana Yareni,Autos particulares,0,0,0,0,0,0,0
20,Oaxaca,359,Santa Ana Yareni,Camionetas particulares,0,0,0,0,0,0,0
20,Oaxaca,359,Santa Ana Yareni,Combi,0,0,0,0,0,0,0
20,Oaxaca,359,Santa Ana Yareni,Cruces fronterizos,0,0,0,0,0,0,0
20,Oaxaca,359,Santa Ana Yareni,Embarcaciones marinas,0,0,0,0,0,0,0
20,Oaxaca,359,Santa Ana Yareni,Equipos en aeropuertos,0,0,0,0,0,0,0
20,Oaxaca,359,Santa Ana Yareni,Locomotoras de patio,0,0,0,0,0,0,0
20,Oaxaca,359,Santa Ana Yareni,Locomotoras de recorrido,0,0,0,0,0,0,0
20,Oaxaca,359,Santa Ana Yareni,Maquinaria agrícola,0,0,0,0,0,0,0
20,Oaxaca,359,Santa Ana Yareni,Motocicletas,0,0,0,0,0,0,0
20,Oaxaca,359,Santa Ana Yareni,Pickup y Veh<3.8Ton,0.010756545,0.009514651,0.032515891,6.038443557,1.208667631,0.622509415,0.009872141
20,Oaxaca,359,Santa Ana Yareni,Taxi,0,0,0,0,0,0,0
20,Oaxaca,359,Santa Ana Yareni,Terminales de autobuses,0,0,0,0,0,0,0
20,Oaxaca,359,Santa Ana Yareni,Tractocamión,0,0,0,0,0,0,0
20,Oaxaca,359,Santa Ana Yareni,Veh>3.8Ton,0.117568999,0.10816313,0.015100828,0.181030098,0.541519488,0.046785704,0.001155004
20,Oaxaca,360,Santa Ana Zegache,Autobús,0,0,0,0,0,0,0
20,Oaxaca,360,Santa Ana Zegache,Autos particulares,0.019058511,0.016860847,0.038968962,9.004390161,1.835197558,1.06309022,0.014932555
20,Oaxaca,360,Santa Ana Zegache,Camionetas particulares,0.002363873,0.002091008,0.006794881,1.347010424,0.292479469,0.144452149,0.00202679
20,Oaxaca,360,Santa Ana Zegache,Combi,0,0,0,0,0,0,0
20,Oaxaca,360,Santa Ana Zegache,Cruces fronterizos,0,0,0,0,0,0,0
20,Oaxaca,360,Santa Ana Zegache,Embarcaciones marinas,0,0,0,0,0,0,0
20,Oaxaca,360,Santa Ana Zegache,Equipos en aeropuertos,0,0,0,0,0,0,0
20,Oaxaca,360,Santa Ana Zegache,Locomotoras de patio,0,0,0,0,0,0,0
20,Oaxaca,360,Santa Ana Zegache,Locomotoras de recorrido,0,0,0,0,0,0,0
20,Oaxaca,360,Santa Ana Zegache,Maquinaria agrícola,1.229977179,1.193077864,0.250610565,7.286732462,9.933311034,1.229808132,0
20,Oaxaca,360,Santa Ana Zegache,Motocicletas,0.019758433,0.017478162,0.050809716,13.41325986,0.649343635,1.115991539,0.037273508
20,Oaxaca,360,Santa Ana Zegache,Pickup y Veh<3.8Ton,0.027045026,0.02392255,0.081754239,15.18237237,3.038935758,1.565166529,0.024821383
20,Oaxaca,360,Santa Ana Zegache,Taxi,0.005186031,0.004586907,0.039695835,5.367151242,1.74489302,0.349229584,0.012512194
20,Oaxaca,360,Santa Ana Zegache,Terminales de autobuses,0,0,0,0,0,0,0
20,Oaxaca,360,Santa Ana Zegache,Tractocamión,0,0,0,0,0,0,0
20,Oaxaca,360,Santa Ana Zegache,Veh>3.8Ton,0.358749103,0.329833888,0.057691,3.019892207,1.892293393,0.281215484,0.005874581
20,Oaxaca,361,Santa Catalina Quierí,Autobús,0,0,0,0,0,0,0
20,Oaxaca,361,Santa Catalina Quierí,Autos particulares,0,0,0,0,0,0,0
20,Oaxaca,361,Santa Catalina Quierí,Camionetas particulares,0,0,0,0,0,0,0
20,Oaxaca,361,Santa Catalina Quierí,Combi,0,0,0,0,0,0,0
20,Oaxaca,361,Santa Catalina Quierí,Cruces fronterizos,0,0,0,0,0,0,0
20,Oaxaca,361,Santa Catalina Quierí,Embarcaciones marinas,0,0,0,0,0,0,0
20,Oaxaca,361,Santa Catalina Quierí,Equipos en aeropuertos,0,0,0,0,0,0,0
20,Oaxaca,361,Santa Catalina Quierí,Locomotoras de patio,0,0,0,0,0,0,0
20,Oaxaca,361,Santa Catalina Quierí,Locomotoras de recorrido,0,0,0,0,0,0,0
20,Oaxaca,361,Santa Catalina Quierí,Maquinaria agrícola,0.111816107,0.108461624,0.022782779,0.662430224,0.903028276,0.111800739,0
20,Oaxaca,361,Santa Catalina Quierí,Motocicletas,0,0,0,0,0,0,0
20,Oaxaca,361,Santa Catalina Quierí,Pickup y Veh<3.8Ton,0.001536649,0.001359236,0.004645127,0.862634794,0.172666804,0.088929916,0.001410306
20,Oaxaca,361,Santa Catalina Quierí,Taxi,0,0,0,0,0,0,0
20,Oaxaca,361,Santa Catalina Quierí,Terminales de autobuses,0,0,0,0,0,0,0
20,Oaxaca,361,Santa Catalina Quierí,Tractocamión,0,0,0,0,0,0,0
20,Oaxaca,361,Santa Catalina Quierí,Veh>3.8Ton,0,0,0,0,0,0,0
20,Oaxaca,362,Santa Catarina Cuixtla,Autobús,0,0,0,0,0,0,0
20,Oaxaca,362,Santa Catarina Cuixtla,Autos particulares,0.018521652,0.016385894,0.037871245,8.750745368,1.783501852,1.033144016,0.014511919
20,Oaxaca,362,Santa Catarina Cuixtla,Camionetas particulares,0.001838568,0.00162634,0.005284907,1.047674775,0.227484032,0.112351671,0.001576393
20,Oaxaca,362,Santa Catarina Cuixtla,Combi,0,0,0,0,0,0,0
20,Oaxaca,362,Santa Catarina Cuixtla,Cruces fronterizos,0,0,0,0,0,0,0
20,Oaxaca,362,Santa Catarina Cuixtla,Embarcaciones marinas,0,0,0,0,0,0,0
20,Oaxaca,362,Santa Catarina Cuixtla,Equipos en aeropuertos,0,0,0,0,0,0,0
20,Oaxaca,362,Santa Catarina Cuixtla,Locomotoras de patio,0,0,0,0,0,0,0
20,Oaxaca,362,Santa Catarina Cuixtla,Locomotoras de recorrido,0,0,0,0,0,0,0
20,Oaxaca,362,Santa Catarina Cuixtla,Maquinaria agrícola,0.111816107,0.108461624,0.022782779,0.662430224,0.903028276,0.111800739,0
20,Oaxaca,362,Santa Catarina Cuixtla,Motocicletas,0.000718488,0.00063557,0.001847626,0.487754904,0.023612496,0.040581511,0.0013554
20,Oaxaca,362,Santa Catarina Cuixtla,Pickup y Veh<3.8Ton,0.011063874,0.009786498,0.033444916,6.210970515,1.243200992,0.640295398,0.010154202
20,Oaxaca,362,Santa Catarina Cuixtla,Taxi,0.005186031,0.004586907,0.039695835,5.367151242,1.74489302,0.349229584,0.012512194
20,Oaxaca,362,Santa Catarina Cuixtla,Terminales de autobuses,0,0,0,0,0,0,0
20,Oaxaca,362,Santa Catarina Cuixtla,Tractocamión,0,0,0,0,0,0,0
20,Oaxaca,362,Santa Catarina Cuixtla,Veh>3.8Ton,0.117568999,0.10816313,0.015100828,0.181030098,0.541519488,0.046785704,0.001155004
20,Oaxaca,363,Santa Catarina Ixtepeji,Autobús,0,0,0,0,0,0,0
20,Oaxaca,363,Santa Catarina Ixtepeji,Autos particulares,0.033822147,0.029922067,0.069156186,15.97962198,3.256829468,1.886610813,0.026500027
20,Oaxaca,363,Santa Catarina Ixtepeji,Camionetas particulares,0.00525305,0.004646684,0.015099735,2.993356499,0.649954377,0.321004775,0.004503979
20,Oaxaca,363,Santa Catarina Ixtepeji,Combi,0,0,0,0,0,0,0
20,Oaxaca,363,Santa Catarina Ixtepeji,Cruces fronterizos,0,0,0,0,0,0,0
20,Oaxaca,363,Santa Catarina Ixtepeji,Embarcaciones marinas,0,0,0,0,0,0,0
20,Oaxaca,363,Santa Catarina Ixtepeji,Equipos en aeropuertos,0,0,0,0,0,0,0
20,Oaxaca,363,Santa Catarina Ixtepeji,Locomotoras de patio,0,0,0,0,0,0,0
20,Oaxaca,363,Santa Catarina Ixtepeji,Locomotoras de recorrido,0,0,0,0,0,0,0
20,Oaxaca,363,Santa Catarina Ixtepeji,Maquinaria agrícola,0.111816107,0.108461624,0.022782779,0.662430224,0.903028276,0.111800739,0
20,Oaxaca,363,Santa Catarina Ixtepeji,Motocicletas,0.000718488,0.00063557,0.001847626,0.487754904,0.023612496,0.040581511,0.0013554
20,Oaxaca,363,Santa Catarina Ixtepeji,Pickup y Veh<3.8Ton,0.050402094,0.044582934,0.152360173,28.29442124,5.663471186,2.916901258,0.046258033
20,Oaxaca,363,Santa Catarina Ixtepeji,Taxi,0.005186031,0.004586907,0.039695835,5.367151242,1.74489302,0.349229584,0.012512194
20,Oaxaca,363,Santa Catarina Ixtepeji,Terminales de autobuses,0,0,0,0,0,0,0
20,Oaxaca,363,Santa Catarina Ixtepeji,Tractocamión,0,0,0,0,0,0,0
20,Oaxaca,363,Santa Catarina Ixtepeji,Veh>3.8Ton,1.534439095,1.41146519,0.208699277,4.830193186,7.307488277,0.749072519,0.017424618
20,Oaxaca,364,Santa Catarina Juquila,Autobús,2.99168062,2.752367442,0.606568992,9.723933333,28.10874419,1.592266667,0.032243411
20,Oaxaca,364,Santa Catarina Juquila,Autos particulares,0.150320651,0.132986963,0.307360826,71.02054212,14.47479764,8.384936945,0.117777896
20,Oaxaca,364,Santa Catarina Juquila,Camionetas particulares,0.027841167,0.024627427,0.080028594,15.86478944,3.444758196,1.701325305,0.023871088
20,Oaxaca,364,Santa Catarina Juquila,Combi,0.005720317,0.005070185,0.029906069,3.795246438,0.916867546,0.249448021,0.008781003
20,Oaxaca,364,Santa Catarina Juquila,Cruces fronterizos,0,0,0,0,0,0,0
20,Oaxaca,364,Santa Catarina Juquila,Embarcaciones marinas,0,0,0,0,0,0,0
20,Oaxaca,364,Santa Catarina Juquila,Equipos en aeropuertos,0,0,0,0,0,0,0
20,Oaxaca,364,Santa Catarina Juquila,Locomotoras de patio,0,0,0,0,0,0,0
20,Oaxaca,364,Santa Catarina Juquila,Locomotoras de recorrido,0,0,0,0,0,0,0
20,Oaxaca,364,Santa Catarina Juquila,Maquinaria agrícola,0,0,0,0,0,0,0
20,Oaxaca,364,Santa Catarina Juquila,Motocicletas,0.062149252,0.054976764,0.159819651,42.1907992,2.042480887,3.51030066,0.117242127
20,Oaxaca,364,Santa Catarina Juquila,Pickup y Veh<3.8Ton,0.239648188,0.21565317,0.439297878,78.00257752,15.91682737,7.963855308,0.127691796
20,Oaxaca,364,Santa Catarina Juquila,Taxi,0.054129199,0.047875847,0.414325278,56.01964108,18.2123209,3.645083787,0.130596025
20,Oaxaca,364,Santa Catarina Juquila,Terminales de autobuses,0,0,0,0,0,0,0
20,Oaxaca,364,Santa Catarina Juquila,Tractocamión,1.918105758,1.76466275,0.262049354,2.733240893,8.028902468,0.572733255,0.018585194
20,Oaxaca,364,Santa Catarina Juquila,Veh>3.8Ton,2.957351297,2.720111747,0.414686242,11.95615819,14.34119199,1.592217708,0.036103802
20,Oaxaca,365,Santa Catarina Lachatao,Autobús,0,0,0,0,0,0,0
20,Oaxaca,365,Santa Catarina Lachatao,Autos particulares,0,0,0,0,0,0,0
20,Oaxaca,365,Santa Catarina Lachatao,Camionetas particulares,0,0,0,0,0,0,0
20,Oaxaca,365,Santa Catarina Lachatao,Combi,0,0,0,0,0,0,0
20,Oaxaca,365,Santa Catarina Lachatao,Cruces fronterizos,0,0,0,0,0,0,0
20,Oaxaca,365,Santa Catarina Lachatao,Embarcaciones marinas,0,0,0,0,0,0,0
20,Oaxaca,365,Santa Catarina Lachatao,Equipos en aeropuertos,0,0,0,0,0,0,0
20,Oaxaca,365,Santa Catarina Lachatao,Locomotoras de patio,0,0,0,0,0,0,0
20,Oaxaca,365,Santa Catarina Lachatao,Locomotoras de recorrido,0,0,0,0,0,0,0
20,Oaxaca,365,Santa Catarina Lachatao,Maquinaria agrícola,0,0,0,0,0,0,0
20,Oaxaca,365,Santa Catarina Lachatao,Motocicletas,0,0,0,0,0,0,0
20,Oaxaca,365,Santa Catarina Lachatao,Pickup y Veh<3.8Ton,0.018439791,0.016310829,0.055741527,10.35161753,2.072001653,1.067158997,0.01692367
20,Oaxaca,365,Santa Catarina Lachatao,Taxi,0,0,0,0,0,0,0
20,Oaxaca,365,Santa Catarina Lachatao,Terminales de autobuses,0,0,0,0,0,0,0
20,Oaxaca,365,Santa Catarina Lachatao,Tractocamión,0,0,0,0,0,0,0
20,Oaxaca,365,Santa Catarina Lachatao,Veh>3.8Ton,0.117568999,0.10816313,0.015100828,0.181030098,0.541519488,0.046785704,0.001155004
20,Oaxaca,366,Santa Catarina Loxicha,Autobús,0,0,0,0,0,0,0
20,Oaxaca,366,Santa Catarina Loxicha,Autos particulares,0,0,0,0,0,0,0
20,Oaxaca,366,Santa Catarina Loxicha,Camionetas particulares,0,0,0,0,0,0,0
20,Oaxaca,366,Santa Catarina Loxicha,Combi,0,0,0,0,0,0,0
20,Oaxaca,366,Santa Catarina Loxicha,Cruces fronterizos,0,0,0,0,0,0,0
20,Oaxaca,366,Santa Catarina Loxicha,Embarcaciones marinas,0,0,0,0,0,0,0
20,Oaxaca,366,Santa Catarina Loxicha,Equipos en aeropuertos,0,0,0,0,0,0,0
20,Oaxaca,366,Santa Catarina Loxicha,Locomotoras de patio,0,0,0,0,0,0,0
20,Oaxaca,366,Santa Catarina Loxicha,Locomotoras de recorrido,0,0,0,0,0,0,0
20,Oaxaca,366,Santa Catarina Loxicha,Maquinaria agrícola,0,0,0,0,0,0,0
20,Oaxaca,366,Santa Catarina Loxicha,Motocicletas,0,0,0,0,0,0,0
20,Oaxaca,366,Santa Catarina Loxicha,Pickup y Veh<3.8Ton,0.006761257,0.005980637,0.02043856,3.795593093,0.75973394,0.391291632,0.006205346
20,Oaxaca,366,Santa Catarina Loxicha,Taxi,0,0,0,0,0,0,0
20,Oaxaca,366,Santa Catarina Loxicha,Terminales de autobuses,0,0,0,0,0,0,0
20,Oaxaca,366,Santa Catarina Loxicha,Tractocamión,0,0,0,0,0,0,0
20,Oaxaca,366,Santa Catarina Loxicha,Veh>3.8Ton,0,0,0,0,0,0,0
20,Oaxaca,367,Santa Catarina Mechoacán,Autobús,0.142460982,0.131065116,0.028884238,0.463044444,1.338511628,0.075822222,0.001535401
20,Oaxaca,367,Santa Catarina Mechoacán,Autos particulares,0.005100165,0.004512058,0.010428314,2.409625536,0.491109206,0.284488932,0.003996036
20,Oaxaca,367,Santa Catarina Mechoacán,Camionetas particulares,0,0,0,0,0,0,0
20,Oaxaca,367,Santa Catarina Mechoacán,Combi,0,0,0,0,0,0,0
20,Oaxaca,367,Santa Catarina Mechoacán,Cruces fronterizos,0,0,0,0,0,0,0
20,Oaxaca,367,Santa Catarina Mechoacán,Embarcaciones marinas,0,0,0,0,0,0,0
20,Oaxaca,367,Santa Catarina Mechoacán,Equipos en aeropuertos,0,0,0,0,0,0,0
20,Oaxaca,367,Santa Catarina Mechoacán,Locomotoras de patio,0,0,0,0,0,0,0
20,Oaxaca,367,Santa Catarina Mechoacán,Locomotoras de recorrido,0,0,0,0,0,0,0
20,Oaxaca,367,Santa Catarina Mechoacán,Maquinaria agrícola,0,0,0,0,0,0,0
20,Oaxaca,367,Santa Catarina Mechoacán,Motocicletas,0.017243723,0.015253669,0.044343024,11.7061177,0.566699899,0.973956252,0.032529607
20,Oaxaca,367,Santa Catarina Mechoacán,Pickup y Veh<3.8Ton,0.004917277,0.004349555,0.014864407,2.76043134,0.552533774,0.284575733,0.004512979
20,Oaxaca,367,Santa Catarina Mechoacán,Taxi,0.00421365,0.003726862,0.032252866,4.360810384,1.417725579,0.283749037,0.010166158
20,Oaxaca,367,Santa Catarina Mechoacán,Terminales de autobuses,0,0,0,0,0,0,0
20,Oaxaca,367,Santa Catarina Mechoacán,Tractocamión,0,0,0,0,0,0,0
20,Oaxaca,367,Santa Catarina Mechoacán,Veh>3.8Ton,0,0,0,0,0,0,0
20,Oaxaca,368,Santa Catarina Minas,Autobús,0,0,0,0,0,0,0
20,Oaxaca,368,Santa Catarina Minas,Autos particulares,0.021742808,0.019235614,0.044457548,10.27261413,2.093676087,1.212821237,0.017035731
20,Oaxaca,368,Santa Catarina Minas,Camionetas particulares,0.003939788,0.003485013,0.011324801,2.245017374,0.487465782,0.240753581,0.003377984
20,Oaxaca,368,Santa Catarina Minas,Combi,0,0,0,0,0,0,0
20,Oaxaca,368,Santa Catarina Minas,Cruces fronterizos,0,0,0,0,0,0,0
20,Oaxaca,368,Santa Catarina Minas,Embarcaciones marinas,0,0,0,0,0,0,0
20,Oaxaca,368,Santa Catarina Minas,Equipos en aeropuertos,0,0,0,0,0,0,0
20,Oaxaca,368,Santa Catarina Minas,Locomotoras de patio,0,0,0,0,0,0,0
20,Oaxaca,368,Santa Catarina Minas,Locomotoras de recorrido,0,0,0,0,0,0,0
20,Oaxaca,368,Santa Catarina Minas,Maquinaria agrícola,0.111816107,0.108461624,0.022782779,0.662430224,0.903028276,0.111800739,0
20,Oaxaca,368,Santa Catarina Minas,Motocicletas,0.012214304,0.010804682,0.031409642,8.291833369,0.401412429,0.689885679,0.023041805
20,Oaxaca,368,Santa Catarina Minas,Pickup y Veh<3.8Ton,0.013829843,0.012233122,0.041806145,7.763713144,1.55400124,0.800369248,0.012692753
20,Oaxaca,368,Santa Catarina Minas,Taxi,0.000324127,0.000286682,0.00248099,0.335446953,0.109055814,0.021826849,0.000782012
20,Oaxaca,368,Santa Catarina Minas,Terminales de autobuses,0,0,0,0,0,0,0
20,Oaxaca,368,Santa Catarina Minas,Tractocamión,0,0,0,0,0,0,0
20,Oaxaca,368,Santa Catarina Minas,Veh>3.8Ton,0.117568999,0.10816313,0.015100828,0.181030098,0.541519488,0.046785704,0.001155004
20,Oaxaca,369,Santa Catarina Quiané,Autobús,0,0,0,0,0,0,0
20,Oaxaca,369,Santa Catarina Quiané,Autos particulares,0.019058511,0.016860847,0.038968962,9.004390161,1.835197558,1.06309022,0.014932555
